manual_rank,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,manual_bucket,risk_level,recommended_next_step,url,domain,canonical_name,pricing,lang,classification,candidate_import_recommendation,occurrence_count,registry_target_ids,registry_submit_urls,source_files,source_locations,latest_batch_id,evidence_file,suggestion_file,http_status,fetch_ok,final_url,form_count,input_count,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,evidence_suggested_decision,suggested_review_decision,suggestion_confidence,possible_approval_decision,reviewer_action,suggested_review_notes,safety_gate_reason,safety_gate_batch_id,safety_gate_report,checked_at,discovery_sources,discovery_source_types,discovery_source_urls,discovery_titles,discovery_platform_types,discovery_methods,discovery_relevance_max,discovery_relevance_values,discovery_pricing_signals,discovery_lang_signals,discovery_queries,discovery_discovered_rounds,discovery_discovered_ats,discovery_notes,discovery_signal_score,discovery_review_hint,discovery_review_flags
53,P2,26,449,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.reneeroaming.com/mexico-city-itinerary-the-best-things-to-do-in-4-days,reneeroaming.com,reneeroaming.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1346,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://www.reneeroaming.com/mexico-city-itinerary-the-best-things-to-do-in-4-days/,6,23,no,yes,yes,no,yes,no,no,reject_auth_required,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; 6 form(s), 23 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:31:15.156Z,,,,,,,,,,,,,,,0,,
54,P2,26,450,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.reneeroaming.com/new-england-fall-road-trip,reneeroaming.com,reneeroaming.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1016,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://www.reneeroaming.com/new-england-fall-road-trip/,6,23,no,yes,yes,no,yes,no,yes,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 6 form(s), 23 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:31:16.800Z,,,,,,,,,,,,,,,0,,
55,P2,26,451,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Confirm whether a free submission path exists; reject if only paid/sponsored listing is available.,https://www.repeatcrafterme.com/2013/02/barn-card-for-sprout-tv.html,repeatcrafterme.com,repeatcrafterme.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1533,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://www.repeatcrafterme.com/2013/02/barn-card-for-sprout-tv.html,3,18,no,yes,no,no,yes,yes,yes,reject_paid,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2013/02/barn-card-for-sprout-tv.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 18 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:31:18.609Z,,,,,,,,,,,,,,,0,,
56,P2,26,452,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.repeatcrafterme.com/2019/01/crochet-moss-stitch-in-a-rectangle.html,repeatcrafterme.com,repeatcrafterme.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:2270,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://www.repeatcrafterme.com/2019/01/crochet-moss-stitch-in-a-rectangle.html,3,18,no,yes,yes,no,yes,yes,yes,reject_paid,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2019/01/crochet-moss-stitch-in-a-rectangle.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 18 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:31:20.855Z,,,,,,,,,,,,,,,0,,
57,P2,26,453,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.repeatcrafterme.com/2019/05/crochet-avocado.html,repeatcrafterme.com,repeatcrafterme.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:2072,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://www.repeatcrafterme.com/2019/05/crochet-avocado.html,3,18,no,yes,yes,no,yes,yes,yes,reject_paid,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2019/05/crochet-avocado.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 18 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:31:21.743Z,,,,,,,,,,,,,,,0,,
58,P2,26,454,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.repeatcrafterme.com/2025/02/crochet-furry-friends-book.html,repeatcrafterme.com,repeatcrafterme.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1137,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://www.repeatcrafterme.com/2025/02/crochet-furry-friends-book.html,3,18,no,yes,yes,no,yes,yes,yes,reject_paid,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2025/02/crochet-furry-friends-book.html) looks like a source article, profile, forum, comment, or issue page; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 18 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:31:22.587Z,,,,,,,,,,,,,,,0,,
59,P2,26,456,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://ride.guru/content/newsroom/finding-your-fare-with-rideguru-a-how-to-guide,ride.guru,ride.guru,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1709,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://ride.guru/content/newsroom/finding-your-fare-with-rideguru-a-how-to-guide,26,193,no,yes,yes,no,yes,no,yes,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 26 form(s), 193 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:31:23.723Z,,,,,,,,,,,,,,,0,,
60,P2,26,457,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://ru.esosedi.org/RU/BA/8564043/ust_saldyibash,ru.esosedi.org,ru.esosedi.org,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:114,p2-reclass-005,p2-recheck-004-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://esosedi.org/,0,0,no,no,no,no,no,yes,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: Cloudflare/human verification signal found; final domain changed to esosedi.org,,,,2026-05-22T11:32:10.682Z,,,,,,,,,,,,,,,0,,
61,P2,26,459,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.runningwithspoons.com/easy-homemade-teriyaki-sauce,runningwithspoons.com,runningwithspoons.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:2325,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://www.runningwithspoons.com/easy-homemade-teriyaki-sauce/,6,33,no,yes,yes,no,yes,yes,no,reject_auth_required,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 6 form(s), 33 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:32:13.915Z,,,,,,,,,,,,,,,0,,
62,P2,26,460,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.runningwithspoons.com/flourless-carrot-cake-muffins,runningwithspoons.com,runningwithspoons.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1808,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://www.runningwithspoons.com/flourless-carrot-cake-muffins/,6,41,no,yes,yes,no,yes,yes,no,reject_auth_required,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 6 form(s), 41 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:32:18.577Z,,,,,,,,,,,,,,,0,,
63,P2,26,461,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://runpee.com/10-best-math-movies-for-middle-school-students,runpee.com,runpee.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:125,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://runpee.com/10-best-math-movies-for-middle-school-students/,1,1,no,yes,yes,no,yes,yes,no,reject_auth_required,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 1 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:32:20.004Z,,,,,,,,,,,,,,,0,,
64,P2,26,465,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,unknown_manual_risk,"Verify this is a real product/startup/SaaS/AI directory, not a source page, blog comment, profile, generic article, or unrelated vertical.",https://scandasia.com/binh-duong-province-of-vietnam-attracts-more-than-4000-foreign-direct-investment-projects,scandasia.com,scandasia.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1973,p2-004,p2-004-evidence.csv,p2-004-suggestions.csv,404,no,https://scandasia.com/binh-duong-province-of-vietnam-attracts-more-than-4000-foreign-direct-investment-projects,2,4,no,no,no,no,yes,yes,no,review_fetch_failed,reject_not_submit,high,,reject_unless_manual_review_finds_a_current_submit_url,"HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 4 input/select/textarea fields; submit/add/list/publish button text signal found; HTTP 404",,,,2026-05-22T08:40:49.262Z,,,,,,,,,,,,,,,0,,
65,P2,26,468,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.selfloverainbow.com/self-improvement-7-reasons-why-we-struggle,selfloverainbow.com,selfloverainbow.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:180,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://www.selfloverainbow.com/self-improvement-7-reasons-why-we-struggle,1,2,no,yes,yes,no,yes,no,no,reject_auth_required,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: login/register signal found; CAPTCHA signal found; 1 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:32:23.168Z,,,,,,,,,,,,,,,0,,
66,P2,26,470,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,unknown_manual_risk,"Verify this is a real product/startup/SaaS/AI directory, not a source page, blog comment, profile, generic article, or unrelated vertical.",https://sharonsantoni.com/2023/05/making-strawberry-jam-2,sharonsantoni.com,sharonsantoni.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:873,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2023/05/making-strawberry-jam-2) looks like a source article, profile, forum, comment, or issue page; evidence: fetch failed",,,,2026-05-22T11:32:24.181Z,,,,,,,,,,,,,,,0,,
67,P2,26,473,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,"Verify this is a real product/startup/SaaS/AI directory, not a source page, blog comment, profile, generic article, or unrelated vertical.",https://www.simonsaysstampblog.com/blog/amore-laurafadora-3/comment-page-1,simonsaysstampblog.com,simonsaysstampblog.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:840,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://www.simonsaysstampblog.com/blog/amore-laurafadora-3/comment-page-1/,4,24,no,yes,no,no,yes,yes,no,reject_auth_required,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/blog/amore-laurafadora-3/comment-page-1) looks like a source article, profile, forum, comment, or issue page; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 4 form(s), 24 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:32:34.714Z,,,,,,,,,,,,,,,0,,
68,P2,26,478,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://sites.suffolk.edu/connormulcahy/2014/02/28/solar-energy-lab,sites.suffolk.edu,sites.suffolk.edu,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:697,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://sites.suffolk.edu/connormulcahy/2014/02/28/solar-energy-lab/,2,3,no,yes,yes,no,yes,no,no,reject_auth_required,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/connormulcahy/2014/02/28/solar-energy-lab) looks like a source article, profile, forum, comment, or issue page; evidence: login/register signal found; CAPTCHA signal found; 2 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:32:38.795Z,,,,,,,,,,,,,,,0,,
69,P2,26,479,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,unknown_manual_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://sites.williams.edu/srd4/methods-exercises/methods-exercise-6,sites.williams.edu,sites.williams.edu,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:818,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,403,no,https://sites.williams.edu/srd4/methods-exercises/methods-exercise-6,0,0,no,no,no,no,yes,yes,no,review_fetch_failed,reject_auth_required,high,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,,,,2026-05-22T11:32:43.896Z,,,,,,,,,,,,,,,0,,
70,P2,26,480,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,unknown_manual_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://sites.williams.edu/srd4/why-we-sing,sites.williams.edu,sites.williams.edu,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1566,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,403,no,https://sites.williams.edu/srd4/why-we-sing,0,0,no,no,no,no,yes,yes,no,review_fetch_failed,reject_auth_required,high,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,,,,2026-05-22T11:32:45.771Z,,,,,,,,,,,,,,,0,,
71,P2,26,484,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://slice.uccs.edu/?p=804,slice.uccs.edu,slice.uccs.edu,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:917,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://slice.uccs.edu/?p=804,3,13,no,yes,yes,no,yes,yes,yes,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 13 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:32:47.385Z,,,,,,,,,,,,,,,0,,
72,P2,26,486,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://snipplr.com/users/mcleanross?language=all,snipplr.com,snipplr.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:103,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://snipplr.com/users/mcleanross?language=all,1,2,no,no,yes,no,yes,yes,no,reject_auth_required,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/users/mcleanross) looks like a source article, profile, forum, comment, or issue page; evidence: login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 2 input/select/textarea fields",,,,2026-05-22T11:32:53.371Z,,,,,,,,,,,,,,,0,,
73,P2,26,487,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,"Verify this is a real product/startup/SaaS/AI directory, not a source page, blog comment, profile, generic article, or unrelated vertical.",https://soccernet.ng/2024/03/were-looking-forward-to-it-atalantas-lookman-pumped-ahead-of-nigerias-jollof-derby-against-ghana.html,soccernet.ng,soccernet.ng,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:521,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://soccernet.ng/2024/03/were-looking-forward-to-it-atalantas-lookman-pumped-ahead-of-nigerias-jollof-derby-against-ghana.html,5,11,no,no,no,no,yes,yes,no,reject_auth_required,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2024/03/were-looking-forward-to-it-atalantas-lookman-pumped-ahead-of-nigerias-jollof-derby-against-ghana.html) looks like a source article, profile, forum, comment, or issue page; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 5 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found",,,,2026-05-22T11:32:55.051Z,,,,,,,,,,,,,,,0,,
74,P2,26,493,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.speechandlanguagekids.com/week-7-summer-speech-challenge,speechandlanguagekids.com,speechandlanguagekids.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1819,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://www.speechandlanguagekids.com/week-7-summer-speech-challenge/,3,7,no,yes,yes,no,yes,yes,yes,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 7 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:32:57.504Z,,,,,,,,,,,,,,,0,,
75,P2,26,495,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://squatuniversity.com/2015/12/01/the-squat-fix-hip-mobility-pt-1/comment-page-2,squatuniversity.com,squatuniversity.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:2303,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://squatuniversity.com/2015/12/01/the-squat-fix-hip-mobility-pt-1/comment-page-2/,7,29,no,yes,yes,no,yes,no,no,reject_auth_required,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2015/12/01/the-squat-fix-hip-mobility-pt-1/comment-page-2) looks like a source article, profile, forum, comment, or issue page; evidence: login/register signal found; CAPTCHA signal found; 7 form(s), 29 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:33:07.395Z,,,,,,,,,,,,,,,0,,
76,P2,26,496,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,"Verify this is a real product/startup/SaaS/AI directory, not a source page, blog comment, profile, generic article, or unrelated vertical.",https://squatuniversity.com/2016/04/07/how-to-perfect-the-front-squat/comment-page-4,squatuniversity.com,squatuniversity.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:2413,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://squatuniversity.com/2016/04/07/how-to-perfect-the-front-squat/comment-page-4/,7,29,no,yes,no,no,yes,no,no,reject_auth_required,reject_not_directory,high,,reject_non_directory_source_page,"URL path (/2016/04/07/how-to-perfect-the-front-squat/comment-page-4) looks like a source article, profile, forum, comment, or issue page; evidence: CAPTCHA signal found; 7 form(s), 29 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:32:10.684Z,,,,,,,,,,,,,,,0,,
77,P2,26,498,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,directory_fit_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.stampstampede.org/society-stampers/groups/sprunki-game-1453889805/members,stampstampede.org,stampstampede.org,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:37,p2-recheck-004,p2-recheck-004-evidence.csv,p2-recheck-004-suggestions.csv,200,yes,https://www.stampstampede.org/society-stampers/groups/sprunki-game-1453889805/members/,1,3,no,no,yes,no,yes,yes,yes,reject_paid,reject_auth_required,high,,reject_or_route_to_assisted_manual_flow,"login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found",,,,2026-05-22T11:32:13.007Z,,,,,,,,,,,,,,,0,,
